No,자료유형,등록번호,자료명,저자,출판사,출판년도,청구기호,자료상태,소장처,화폐구분,가격,ISBN
19440,단행본,KM00110277,오늘의 한국문학 33인선. 22,문순태,양우당,1988,810.8 문56ㅇ v.22 c.2,대출가능,2층 자료실,￦,290000,
19441,단행본,KM00110276,오늘의 한국문학 33인선. 21,이순,양우당,1988,810.8 이56ㅇ v.21 c.3,대출가능,2층 자료실,￦,290000,
19442,단행본,KM00110275,오늘의 한국문학 33인선. 20,서정인,양우당,1988,810.8 서74ㅇ v.20 c.3,대출가능,2층 자료실,￦,290000,
19443,단행본,KM00110274,오늘의 한국문학 33인선. 19,박범신,양우당,1988,810.8 박44ㅇ v.19,대출가능,2층 자료실,￦,290000,
19444,단행본,KM00110273,오늘의 한국문학 33인선. 18,한수산,양우당,1988,810.8 한56ㅇ v.18 c.3,대출가능,2층 자료실,￦,290000,
19445,단행본,KM00110272,오늘의 한국문학 33인선. 17,정연희,양우당,1988,810.8 정64ㅇ v.17 c.3,대출가능,2층 자료실,￦,290000,
19446,단행본,KM00110271,오늘의 한국문학 33인선. 16,손영목,양우당,1988,810.8 손64ㅇ v.16,대출가능,2층 자료실,￦,290000,
19447,단행본,KM00110270,오늘의 한국문학 33인선. 15,김주영,양우당,1988,810.8 김76ㅇ v.15,대출가능,2층 자료실,￦,290000,
19448,단행본,KM00110269,오늘의 한국문학 33인선. 14,방영웅,양우당,1988,810.8 방64ㅇ v.14 c.2,대출가능,2층 자료실,￦,0,
19449,단행본,KM00110268,오늘의 한국문학 33인선. 13,조선작,양우당,1988,810.8 조54ㅇ v.13 c.2,대출가능,2층 자료실,￦,290000,
19450,단행본,KM00110267,오늘의 한국문학 33인선. 12,조세희,양우당,1988,810.8 조54ㅇ v.12 c.3,대출가능,2층 자료실,￦,290000,
19451,단행본,KM00110266,오늘의 한국문학 33인선. 11,황석영,양우당,1988,810.8 황54ㅇ v.11 c.3,대출가능,2층 자료실,￦,290000,
19452,단행본,KM00110265,오늘의 한국문학 33인선. 10,이문열,양우당,1988,810.8 이36ㅇ v.10 c.2,대출가능,2층 자료실,￦,290000,
19453,단행본,KM00110264,오늘의 한국문학 33인선. 9,최인훈,양우당,1988,810.8 최68ㅇ v.9 c.2,대출가능,2층 자료실,￦,290000,
19454,단행본,KM00110263,오늘의 한국문학 33인선. 8,윤정모,양우당,1988,810.8 윤74ㅇ v.8 c.2,대출가능,2층 자료실,￦,290000,
19455,단행본,KM00110262,오늘의 한국문학 33인선. 7,김승옥,양우당,1988,810.8 김57ㅇ v.7,대출가능,2층 자료실,￦,290000,
19456,단행본,KM00110261,오늘의 한국문학 33인선. 6,조해일,양우당,1988,810.8 조93ㅇ v.6 c.2,대출가능,2층 자료실,￦,290000,
19457,단행본,KM00110260,오늘의 한국문학 33인선. 5,김홍신,양우당,1988,810.8 김95ㅇ v.5 c.3,대출가능,2층 자료실,￦,290000,
19458,단행본,KM00110259,오늘의 한국문학 33인선. 4,김성동,양우당,1988,810.8 김54ㅇ v.4 c.2,대출가능,2층 자료실,￦,290000,
19459,단행본,KM00110258,오늘의 한국문학 33인선. 3,이청준,양우당,1988,810.8 이83ㅇ v.3,대출가능,2층 자료실,￦,290000,
19460,단행본,KM00110257,오늘의 한국문학 33인선. 2,최인호,양우당,1988,810.8 최68ㅇ v.2 c.3,대출가능,2층 자료실,￦,2900009,
19461,단행본,KM00110256,오늘의 한국문학 33인선. 1,이호철,양우당,1988,810.8 이95ㅇ v.1 c.3,대출가능,2층 자료실,￦,290000,
19462,단행본,KM00110255,오늘의 한국문학 33인선. 33,이문구,양우당,1988,810.8 이36ㅇ v.33 c.2,대출가능,2층 자료실,￦,290000,
19463,단행본,KM00110254,오늘의 한국문학 33인선. 32,송기숙,양우당,1988,810.8 송18ㅇ v.32 c.3,대출가능,2층 자료실,￦,290000,
19464,단행본,KM00110253,오늘의 한국문학 33인선. 31,신상웅,양우당,1988,810.8 신52ㅇ v.31 c.2,대출가능,2층 자료실,￦,290000,
19465,단행본,KM00110252,오늘의 한국문학 33인선. 30,유현종,양우당,1988,810.8 유94ㅇ v.30 c.2,대출가능,2층 자료실,￦,290000,
19466,단행본,KM00110251,오늘의 한국문학 33인선. 29,김병총,양우당,1988,810.8 김44ㅇ v.29,대출가능,2층 자료실,￦,290000,
19467,단행본,KM00110250,오늘의 한국문학. 28,김채원,양우당,1988,810.8 김82ㅇ v.28 c.2,대출가능,자료실,￦,290000,
19468,단행본,KM00110249,오늘의 한국문학 33인선. 27,송영,양우당,1988,810.8 송64ㅇ v.27,대출가능,2층 자료실,￦,290000,
19469,단행본,KM00110248,오늘의 한국문학 33인선. 26,이외수,양우당,1988,810.8 이65ㅇ v.26 c.3,대출가능,2층 자료실,￦,290000,
19470,단행본,KM00110247,오늘의 한국문학 33인선. 25,최일남,양우당,1988,810.8 최68ㅇ v.25 c.2,대출가능,2층 자료실,￦,290000,
19471,단행본,KM00110246,오늘의 한국문학 33인선. 24,박태순,양우당,1988,810.8 박883ㅇ v.24,대출가능,2층 자료실,￦,290000,
19472,단행본,KM00110245,오늘의 한국문학 33인선. 23,천승세,양우당,1988,810.8 천57ㅇ v.23,대출가능,2층 자료실,￦,290000,
19473,단행본,KM00110244,오늘의 한국문학 33인선. 22,문순태,양우당,1988,810.8 문56ㅇ v.22,대출가능,2층 자료실,￦,290000,
19474,단행본,KM00110243,오늘의 한국문학 33인선. 21,이순,양우당,1988,810.8 이56ㅇ v.21 c.2,대출가능,2층 자료실,￦,290000,
19475,단행본,KM00110242,오늘의 한국문학 33인선. 20,서정인,양우당,1988,810.8 서74ㅇ v.20 c.2,대출가능,2층 자료실,￦,290000,
19476,단행본,KM00110241,오늘의 한국문학 33인선. 19,박범신,양우당,1988,810.8 박44ㅇ v.19 c.2,대출가능,2층 자료실,￦,290000,
19477,단행본,KM00110240,오늘의 한국문학 33인선. 18,한수산,양우당,1988,810.8 한56ㅇ v.18 c.2,대출가능,2층 자료실,￦,290000,
19478,단행본,KM00110239,오늘의 한국문학 33인선. 17,정연희,양우당,1988,810.8 정64ㅇ v.17 c.2,대출가능,2층 자료실,￦,290000,
19479,단행본,KM00110238,오늘의 한국문학 33인선. 16,손영목,양우당,1988,810.8 손64ㅇ v.16 c.2,대출가능,2층 자료실,￦,290000,
19480,단행본,KM00110237,오늘의 한국문학 33인선. 15,김주영,양우당,1988,810.8 김76ㅇ v.15 c.3,대출가능,2층 자료실,￦,290000,
19481,단행본,KM00110236,오늘의 한국문학 33인선. 14,방영웅,양우당,1988,810.8 방64ㅇ v.14 c.3,대출가능,2층 자료실,￦,0,
19482,단행본,KM00110235,오늘의 한국문학 33인선. 13,조선작,양우당,1988,810.8 조54ㅇ v.13,대출가능,2층 자료실,￦,290000,
19483,단행본,KM00110234,오늘의 한국문학 33인선. 12,조세희,양우당,1988,810.8 조54ㅇ v.12 c.2,대출가능,2층 자료실,￦,290000,
19484,단행본,KM00110233,오늘의 한국문학 33인선. 11,황석영,양우당,1988,810.8 황54ㅇ v.11 c.2,대출가능,2층 자료실,￦,290000,
19485,단행본,KM00110232,오늘의 한국문학 33인선. 10,이문열,양우당,1988,810.8 이36ㅇ v.10,대출가능,2층 자료실,￦,290000,
19486,단행본,KM00110231,오늘의 한국문학 33인선. 9,최인훈,양우당,1988,810.8 최68ㅇ v.9 c.3,대출가능,2층 자료실,￦,290000,
19487,단행본,KM00110230,오늘의 한국문학 33인선. 8,윤정모,양우당,1988,810.8 윤74ㅇ v.8 c.3,대출가능,2층 자료실,￦,290000,
19488,단행본,KM00110229,오늘의 한국문학 33인선. 7,김승옥,양우당,1988,810.8 김57ㅇ v.7 c.3,대출가능,2층 자료실,￦,290000,
19489,단행본,KM00110228,오늘의 한국문학 33인선. 6,조해일,양우당,1988,810.8 조93ㅇ v.6 c.3,대출가능,2층 자료실,￦,290000,
19490,단행본,KM00110227,오늘의 한국문학 33인선. 5,김홍신,양우당,1988,810.8 김95ㅇ v.5 c.2,대출가능,2층 자료실,￦,290000,
19491,단행본,KM00110226,오늘의 한국문학 33인선. 4,김성동,양우당,1988,810.8 김54ㅇ v.4 c.3,대출가능,2층 자료실,￦,290000,
19492,단행본,KM00110225,오늘의 한국문학 33인선. 3,이청준,양우당,1988,810.8 이83ㅇ v.3 c.2,대출가능,2층 자료실,￦,290000,
19493,단행본,KM00110224,오늘의 한국문학 33인선. 2,최인호,양우당,1988,810.8 최68ㅇ v.2,대출가능,2층 자료실,￦,2900009,
19494,단행본,KM00110223,오늘의 한국문학 33인선. 1,이호철,양우당,1988,810.8 이95ㅇ v.1,대출가능,2층 자료실,￦,290000,
19495,단행본,KM00110182,포세이돈. 20: 지구촌의 오늘과 인류의 미래 : 격동하는 현대 사회,송명호 [글] ; 김이중 [그림],용진,1990,908 송34ㅍ v.20,대출가능,자료실,￦,198000,
19496,단행본,KM00110181,포세이돈. 19: 히틀러와 제2차 세계대전 : 전제주의와 아시아의 민족 운동,송명호 [글] ; 김이중 [그림],용진,1990,908 송34ㅍ v.19,대출가능,자료실,￦,198000,
19497,단행본,KM00110180,포세이돈. 18: 제국주의 전쟁과 러시아 혁명 : 제1차 세계대전,송명호 [글] ; 김이중 [그림],용진,1990,908 송34ㅍ v.18,대출가능,자료실,￦,198000,
19498,단행본,KM00110179,포세이돈. 17: 신해 혁명과 메이지 유신 : 동양의 근대화 운동,송명호 [글] ; 김이중 [그림],용진,1990,908 송34ㅍ v.17,대출가능,자료실,￦,198000,
19499,단행본,KM00110178,포세이돈. 16: 링컨과 미국의 남북전쟁 : 미국의 발전과 제국주의의 등장,송명호 [글] ; 김이중 [그림],용진,1990,908 송34ㅍ v.16,대출가능,자료실,￦,198000,
19500,단행본,KM00110177,포세이돈. 15: 산업 혁명과 유럽의 변화 : 자유주의와 민족주의의 발전,송명호 [글] ; 김이중 [그림],용진,1990,908 송34ㅍ v.15,대출가능,자료실,￦,198000,
19501,단행본,KM00110176,포세이돈. 14: 프랑스 혁명과 나폴레옹 : 빈 체제와 라틴 아메리카,송명호 [글] ; 김이중 [그림],용진,1990,908 송34ㅍ v.14,대출가능,자료실,￦,198000,
19502,단행본,KM00110175,포세이돈. 13: 영국 시민 혁명과 미국의 독립 : 근대 과학의 탄생과 계몽사상,송명호 [글] ; 김이중 [그림],용진,1990,908 송34ㅍ v.13,대출가능,자료실,￦,198000,
19503,단행본,KM00110174,포세이돈. 12: 엘리자베스 여왕과 태양왕 - 유럽의 절대 왕정,송명호 [글] ; 김이중 [그림],용진,1990,908 송34ㅍ v.12,대출가능,자료실,￦,198000,
19504,단행본,KM00110173,포세이돈. 11: 르네상스와 지리상의 발견 - 근대 사회와 종교 개혁,송명호 [글] ; 김이중 [그림],용진,1990,908 송34ㅍ v.11,대출가능,자료실,￦,198000,
19505,단행본,KM00110172,포세이돈. 10: 누르하치와 청나라의 발전 : 명.청 제국과 오스만 투르크,송명호 [글] ; 최병선 [그림],용진,1990,908 송34ㅍ v.10,대출가능,자료실,￦,198000,
19506,단행본,KM00110170,포세이돈. 8: 마호메트와 코란 : 이슬람 세계의 변천,송명호 [글] ; 최병선 [그림],용진,1990,908 송34ㅍ v.8,대출가능,자료실,￦,198000,
19507,단행본,KM00110169,포세이돈. 7: 십자군 원정과 백년전쟁 : 중세 유럽과 봉건 제도,송명호 [글] ; 최병선 [그림],용진,1990,908 송34ㅍ v.7,대출가능,자료실,￦,198000,
19508,단행본,KM00110168,포세이돈. 6: 대운하와 실크로드,송명호 [글] ; 최병선 [그림],용진,1990,908 송34ㅍ v.6,대출가능,자료실,￦,198000,
19509,단행본,KM00110167,먼나라 이웃나라,허승일,,    ,900 허57ㅁ,대출가능,자료실,￦,0,
19510,단행본,KM00110166,포세이돈. 4: 역사의 호수 로마 제국 : 네로 황제와 크리스트 교,송명호 [글] ; 최병선 [그림],용진,1990,908 송34ㅍ v.4,대출가능,자료실,￦,198000,
19511,단행본,KM00110165,포세이돈. 3: 알렉산더와 세계 제국의 꿈 : 고대 그리스와 헬레니즘 문화,송명호 [글] ; 최병선 [그림],용진,1990,908 송34ㅍ v.3,대출가능,자료실,￦,198000,
19512,단행본,KM00110164,포세이돈. 2: 황하와 인더스의 등불 : 고대 중국과 인도,송명호 [글] ; 최병선,용진,1990,908 송34ㅍ v.2,대출가능,자료실,￦,0,
19513,단행본,KM00110163,포세이돈. 1: 동트는 인류의 문명 : 인류의 출현과 고대 오리엔트,송명호 [글] ; 최병선 [그림],용진,1990,908 송34ㅍ v.1,대출가능,자료실,￦,0,
19514,단행본,KM00110139,한국역사. 20: 세계속의 대한민국,송길성...[등저],학원출판공사,1990,911 송18ㅎ v.20 c.2,대출가능,자료실,￦,0,
19515,단행본,KM00110138,한국역사. 19: 광복투쟁,송길성...[등저],학원출판공사,1990,911 송18ㅎ v.19 c.2,대출가능,자료실,￦,0,
19516,단행본,KM00110137,한국역사. 18: 대한제국,송길성...[등저],학원출판공사,1990,911 송18ㅎ v.18 c.2,대출가능,자료실,￦,0,
19517,단행본,KM00110136,한국역사. 17: 세계사의 흐름속에,송길성...[등저],학원출판공사,1990,911 송18ㅎ v.17 c.2,대출가능,자료실,￦,0,
19518,단행본,KM00110135,한국역사. 15: 외적침입,송길성...[등저],학원출판공사,1990,911 송18ㅎ v.15 c.2,대출가능,자료실,￦,198000,
19519,단행본,KM00110133,한국역사. 13: 왕조의 맞바람,송길성...[등저],학원출판공사,1990,911 송18ㅎ v.13 c.2,대출가능,자료실,￦,0,
19520,단행본,KM00110132,한국역사. 12: 양반나라 조선,송길성...[등저],학원출판공사,1990,911 송18ㅎ v.12 c.2,대출가능,자료실,￦,0,
19521,단행본,KM00110131,한국역사. 11: 고려의 정치.사회.문화,송길성...[등저],학원출판공사,1990,911 송18ㅎ v.11 c.2,대출가능,자료실,￦,0,
19522,단행본,KM00110130,한국역사. 10: 흔들리는 고려,송길성...[등저],학원출판공사,1990,911 송18ㅎ v.10 c.2,대출가능,자료실,￦,0,
19523,단행본,KM00110129,한국역사. 9: 통일고려,송길성...[등저],학원출판공사,1990,911 송18ㅎ v.9 c.2,대출가능,자료실,￦,0,
19524,단행본,KM00110128,한국역사. 8: 후삼국시대,송길성...[등저],학원출판공사,1990,911 송18ㅎ v.8 c.2,대출가능,자료실,￦,0,
19525,단행본,KM00110127,한국역사. 7: 통일신라와 발해,송길성...[등저],학원출판공사,1990,911 송18ㅎ v.7 c.2,대출가능,자료실,￦,0,
19526,단행본,KM00110126,한국역사. 6: 삼국통일과 삼국문화,송길성...[등저],학원출판공사,1990,911 송18ㅎ v.6 c.2,대출가능,자료실,￦,0,
19527,단행본,KM00110125,한국역사. 5: 삼국의 융성,송길성...[등저],학원출판공사,1990,911 송18ㅎ v.5 c.2,대출가능,자료실,￦,0,
19528,단행본,KM00110123,한국역사. 3: 철기문화와 열국시대,송길성...[등저],학원출판공사,1990,911 송18ㅎ v.3 c.2,대출가능,자료실,￦,0,
19529,단행본,KM00110122,한국역사. 2: 한민족 첫 고대국가,송길성...[등저],학원출판공사,1990,911 송18ㅎ v.2 c.2,대출가능,자료실,￦,198000,
19530,단행본,KM00110121,한국역사. 1: 한민족의 형성,송길성...[등저],학원출판공사,1990,911 송18ㅎ v.1 c.2,대출가능,자료실,￦,0,
19531,단행본,KM00110120,한국의 역사. 20: 인물로 본 한국사,이현희,학원출판공사,1988,911 이94ㅎ v.20 c.2,대출가능,2층 자료실,￦,0,
19532,단행본,KM00110119,한국의 역사. 19: 기호품과 취미생활,이현희,학원출판공사,1988,911 이94ㅎ v.19 c.2,대출가능,자료실,￦,0,
19533,단행본,KM00110118,한국의 역사. 18: 여성의 근대화 운동,이현희,학원출판공사,1988,911 이94ㅎ v.18 c.2,대출가능,자료실,￦,0,
19534,단행본,KM00110117,한국의 역사. 17: 양반과 민중의 갈등,이현희,학원출판공사,1988,911 이94ㅎ v.17 c.2,대출가능,자료실,￦,0,
19535,단행본,KM00110116,한국의 역사. 16: 한민족의 풍속과 행사,이현희,학원출판공사,1988,911 이94ㅎ v.16 c.2,대출가능,자료실,￦,0,
19536,단행본,KM00110115,한국의 역사. 15: 한국문화 오천년,이현희,학원출판공사,1988,911 이94ㅎ v.15 c.2,대출가능,2층 자료실,￦,0,
19537,단행본,KM00110114,한국의 역사. 14: 민족 중심의 사회와 성씨,이현희,학원출판공사,1988,911 이94ㅎ v.14 c.2,대출가능,2층 자료실,￦,0,
19538,단행본,KM00110113,한국의 역사. 13: 법령과 제도의 발전,이현희,학원출판공사,1988,911 이94ㅎ v.13 c.2,대출가능,2층 자료실,￦,0,
19539,단행본,KM00110112,한국의 역사. 12: 한민족의 생활철학,이현희,학원출판공사,1988,911 이94ㅎ v.12 c.2,대출가능,2층 자료실,￦,0,
19540,단행본,KM00110111,한국의 역사. 11: 새 희망의 현대사,이현희,학원출판공사,1988,911 이74ㅎ v.11 c.2,대출가능,2층 자료실,￦,0,
19541,단행본,KM00110110,한국의 역사. 10: 일제패망과 대한민국의 수립,이현희,학원출판공사,1988,911 이94ㅎ v.10 c.2,대출가능,2층 자료실,￦,0,
19542,단행본,KM00110109,한국의 역사. 9: 민족 독립운동의 자립시대,이현희,학원출판공사,1988,911 이94ㅎ v.9 c.2,대출가능,2층 자료실,￦,0,
19543,단행본,KM00110108,한국의 역사. 8: 도전과 응전,이현희,한국출판공사,1988,911 이94ㅎ v.8 c.2,대출가능,자료실,￦,0,
19544,단행본,KM00110107,한국의 역사. 7: 민족종교와 개혁시대,이현희,학원출판공사,1988,911 이94ㅎ v.7 c.2,대출가능,자료실,￦,0,
19545,단행본,KM00110106,한국의 역사. 6: 새로운 학문과 구미문화,이현희,학원출판공사,1988,911 이94ㅎ v.6 c.2,대출가능,자료실,￦,0,
